orthogroup,assignment_status,protein_count,species_count
OG0002617,orthogroup,6,6
OG0002618,orthogroup,6,6
OG0002619,orthogroup,6,6
OG0002620,orthogroup,6,6
OG0002621,orthogroup,6,6
OG0002622,orthogroup,6,6
OG0002623,orthogroup,6,6
OG0002624,orthogroup,6,6
OG0002625,orthogroup,6,6
OG0002626,orthogroup,6,6
OG0002627,orthogroup,6,6
OG0002628,orthogroup,6,6
OG0002629,orthogroup,6,6
OG0002630,orthogroup,6,6
OG0002631,orthogroup,6,6
OG0002632,orthogroup,6,6
OG0002633,orthogroup,6,6
OG0002634,orthogroup,6,6
OG0002635,orthogroup,6,6
OG0002636,orthogroup,6,6
OG0002637,orthogroup,6,6
OG0002638,orthogroup,6,6
OG0002639,orthogroup,6,6
OG0002640,orthogroup,6,6
OG0002641,orthogroup,6,6
OG0002642,orthogroup,6,6
OG0002643,orthogroup,6,6
OG0002644,orthogroup,6,6
OG0002645,orthogroup,6,6
OG0002646,orthogroup,6,6
OG0002647,orthogroup,6,6
OG0002648,orthogroup,6,6
OG0002649,orthogroup,6,6
OG0002650,orthogroup,6,6
OG0002651,orthogroup,6,6
OG0002652,orthogroup,6,6
OG0002653,orthogroup,6,6
OG0002654,orthogroup,6,6
OG0002655,orthogroup,6,6
OG0002656,orthogroup,6,6
OG0002657,orthogroup,6,6
OG0002658,orthogroup,6,6
OG0002659,orthogroup,6,6
OG0002660,orthogroup,6,6
OG0002661,orthogroup,6,6
OG0002662,orthogroup,6,6
OG0002663,orthogroup,6,6
OG0002664,orthogroup,6,6
OG0002665,orthogroup,6,6
OG0002666,orthogroup,6,6
OG0002667,orthogroup,6,6
OG0002668,orthogroup,6,6
OG0002669,orthogroup,6,6
OG0002670,orthogroup,6,6
OG0002671,orthogroup,6,6
OG0002672,orthogroup,6,6
OG0002673,orthogroup,6,6
OG0002674,orthogroup,6,6
OG0002675,orthogroup,6,6
OG0002676,orthogroup,6,6
OG0002677,orthogroup,6,6
OG0002678,orthogroup,6,6
OG0002679,orthogroup,6,6
OG0002680,orthogroup,6,6
OG0002681,orthogroup,6,6
OG0002682,orthogroup,6,6
OG0002683,orthogroup,6,6
OG0002684,orthogroup,6,6
OG0002685,orthogroup,6,6
OG0002686,orthogroup,6,6
OG0002687,orthogroup,6,6
OG0002688,orthogroup,6,6
OG0002689,orthogroup,6,6
OG0002690,orthogroup,6,6
OG0002691,orthogroup,6,5
OG0002692,orthogroup,6,6
OG0002693,orthogroup,6,6
OG0002694,orthogroup,6,6
OG0002695,orthogroup,6,6
OG0002696,orthogroup,6,6
OG0002697,orthogroup,6,6
OG0002698,orthogroup,6,6
OG0002699,orthogroup,6,6
OG0002700,orthogroup,6,6
OG0002701,orthogroup,6,6
OG0002702,orthogroup,6,6
OG0002703,orthogroup,6,6
OG0002704,orthogroup,6,6
OG0002705,orthogroup,6,6
OG0002706,orthogroup,6,6
OG0002707,orthogroup,6,6
OG0002708,orthogroup,6,6
OG0002709,orthogroup,6,6
OG0002710,orthogroup,6,6
OG0002711,orthogroup,6,6
OG0002712,orthogroup,6,6
OG0002713,orthogroup,6,6
OG0002714,orthogroup,6,6
OG0002715,orthogroup,6,6
OG0002716,orthogroup,6,6
OG0002717,orthogroup,6,6
OG0002718,orthogroup,6,6
OG0002719,orthogroup,6,6
OG0002720,orthogroup,6,6
OG0002721,orthogroup,6,6
OG0002722,orthogroup,6,6
OG0002723,orthogroup,6,6
OG0002724,orthogroup,6,6
OG0002725,orthogroup,6,6
OG0002726,orthogroup,6,6
OG0002727,orthogroup,6,6
OG0002728,orthogroup,6,6
OG0002729,orthogroup,6,6
OG0002730,orthogroup,6,6
OG0002731,orthogroup,6,6
OG0002732,orthogroup,6,6
OG0002733,orthogroup,6,6
OG0002734,orthogroup,6,6
OG0002735,orthogroup,6,6
OG0002736,orthogroup,6,6
OG0002737,orthogroup,6,6
OG0002738,orthogroup,6,6
OG0002739,orthogroup,6,6
OG0002740,orthogroup,6,6
OG0002741,orthogroup,6,6
OG0002742,orthogroup,6,6
OG0002743,orthogroup,6,6
OG0002744,orthogroup,6,6
OG0002745,orthogroup,6,6
OG0002746,orthogroup,6,6
OG0002747,orthogroup,6,6
OG0002748,orthogroup,6,6
OG0002749,orthogroup,6,6
OG0002750,orthogroup,6,6
OG0002751,orthogroup,6,6
OG0002752,orthogroup,6,6
OG0002753,orthogroup,6,6
OG0002754,orthogroup,6,6
OG0002755,orthogroup,6,6
OG0002756,orthogroup,6,6
OG0002757,orthogroup,6,6
OG0002758,orthogroup,6,6
OG0002759,orthogroup,6,6
OG0002760,orthogroup,6,6
OG0002761,orthogroup,6,6
OG0002762,orthogroup,6,6
OG0002763,orthogroup,6,6
OG0002764,orthogroup,6,6
OG0002765,orthogroup,6,6
OG0002766,orthogroup,6,6
OG0002767,orthogroup,6,6
OG0002768,orthogroup,6,6
OG0002769,orthogroup,6,6
OG0002770,orthogroup,6,6
OG0002771,orthogroup,6,6
OG0002772,orthogroup,6,6
OG0002773,orthogroup,6,6
OG0002774,orthogroup,6,6
OG0002775,orthogroup,6,6
OG0002776,orthogroup,6,6
OG0002777,orthogroup,6,6
OG0002778,orthogroup,6,6
OG0002779,orthogroup,6,6
OG0002780,orthogroup,6,6
OG0002781,orthogroup,6,6
OG0002782,orthogroup,6,6
OG0002783,orthogroup,6,6
OG0002784,orthogroup,6,6
OG0002785,orthogroup,6,6
OG0002786,orthogroup,6,6
OG0002787,orthogroup,6,6
OG0002788,orthogroup,6,6
OG0002789,orthogroup,6,6
OG0002790,orthogroup,6,6
OG0002791,orthogroup,6,6
OG0002792,orthogroup,6,6
OG0002793,orthogroup,6,6
OG0002794,orthogroup,6,6
OG0002795,orthogroup,6,6
OG0002796,orthogroup,6,6
OG0002797,orthogroup,6,6
OG0002798,orthogroup,6,6
OG0002799,orthogroup,6,6
OG0002800,orthogroup,6,6
OG0002801,orthogroup,6,6
OG0002802,orthogroup,6,6
OG0002803,orthogroup,6,6
OG0002804,orthogroup,6,6
OG0002805,orthogroup,6,6
OG0002806,orthogroup,6,6
OG0002807,orthogroup,6,6
OG0002808,orthogroup,6,6
OG0002809,orthogroup,6,6
OG0002810,orthogroup,6,6
OG0002811,orthogroup,6,6
OG0002812,orthogroup,6,6
OG0002813,orthogroup,6,6
OG0002814,orthogroup,6,6
OG0002815,orthogroup,6,6
OG0002816,orthogroup,6,6
OG0002817,orthogroup,6,6
OG0002818,orthogroup,6,4
OG0002819,orthogroup,6,5
OG0002820,orthogroup,6,6
OG0002821,orthogroup,6,6
OG0002822,orthogroup,6,6
OG0002823,orthogroup,6,6
OG0002824,orthogroup,6,6
OG0002825,orthogroup,6,6
OG0002826,orthogroup,6,6
OG0002827,orthogroup,6,6
OG0002828,orthogroup,6,6
OG0002829,orthogroup,6,6
OG0002830,orthogroup,6,6
OG0002831,orthogroup,6,6
OG0002832,orthogroup,6,6
OG0002833,orthogroup,6,6
OG0002834,orthogroup,6,6
OG0002835,orthogroup,6,6
OG0002836,orthogroup,6,6
OG0002837,orthogroup,6,6
OG0002838,orthogroup,6,6
OG0002839,orthogroup,6,6
OG0002840,orthogroup,6,6
OG0002841,orthogroup,6,6
OG0002842,orthogroup,6,6
OG0002843,orthogroup,6,6
OG0002844,orthogroup,6,6
OG0002845,orthogroup,6,6
OG0002846,orthogroup,6,6
OG0002847,orthogroup,6,6
OG0002848,orthogroup,6,6
OG0002849,orthogroup,6,6
OG0002850,orthogroup,6,6
OG0002851,orthogroup,6,6
OG0002852,orthogroup,6,6
OG0002853,orthogroup,6,6
OG0002854,orthogroup,6,6
OG0002855,orthogroup,6,6
OG0002856,orthogroup,6,6
OG0002857,orthogroup,6,6
OG0002858,orthogroup,6,6
OG0002859,orthogroup,6,6
OG0002860,orthogroup,6,6
OG0002861,orthogroup,6,6
OG0002862,orthogroup,6,6
OG0002863,orthogroup,6,6
OG0002864,orthogroup,6,6
OG0002865,orthogroup,6,6
OG0002866,orthogroup,6,6
OG0002867,orthogroup,6,6
OG0002868,orthogroup,6,6
OG0002869,orthogroup,6,6
OG0002870,orthogroup,6,6
OG0002871,orthogroup,6,6
OG0002872,orthogroup,6,6
OG0002873,orthogroup,6,6
OG0002874,orthogroup,6,6
OG0002875,orthogroup,6,6
OG0002876,orthogroup,6,6
OG0002877,orthogroup,6,6
OG0002878,orthogroup,6,6
OG0002879,orthogroup,6,6
OG0002880,orthogroup,6,6
OG0002881,orthogroup,6,6
OG0002882,orthogroup,6,6
OG0002883,orthogroup,6,6
OG0002884,orthogroup,6,6
OG0002885,orthogroup,6,6
OG0002886,orthogroup,6,6
OG0002887,orthogroup,6,6
OG0002888,orthogroup,6,6
OG0002889,orthogroup,6,6
OG0002890,orthogroup,6,6
OG0002891,orthogroup,6,6
OG0002892,orthogroup,6,6
OG0002893,orthogroup,6,6
OG0002894,orthogroup,6,6
OG0002895,orthogroup,6,6
OG0002896,orthogroup,6,6
OG0002897,orthogroup,6,6
OG0002898,orthogroup,6,6
OG0002899,orthogroup,6,6
OG0002900,orthogroup,6,6
OG0002901,orthogroup,6,6
OG0002902,orthogroup,6,6
OG0002903,orthogroup,6,6
OG0002904,orthogroup,6,6
OG0002905,orthogroup,6,6
OG0002906,orthogroup,6,6
OG0002907,orthogroup,6,6
OG0002908,orthogroup,6,6
OG0002909,orthogroup,6,6
OG0002910,orthogroup,6,6
OG0002911,orthogroup,6,6
OG0002912,orthogroup,6,6
OG0002913,orthogroup,6,6
OG0002914,orthogroup,6,6
OG0002915,orthogroup,6,6
OG0002916,orthogroup,6,6
OG0002917,orthogroup,6,6
OG0002918,orthogroup,6,6
OG0002919,orthogroup,6,6
OG0002920,orthogroup,6,6
OG0002921,orthogroup,6,6
OG0002922,orthogroup,6,6
OG0002923,orthogroup,6,6
OG0002924,orthogroup,6,6
OG0002925,orthogroup,6,6
OG0002926,orthogroup,6,6
OG0002927,orthogroup,6,6
OG0002928,orthogroup,6,6
OG0002929,orthogroup,6,6
OG0002930,orthogroup,6,6
OG0002931,orthogroup,6,6
OG0002932,orthogroup,6,6
OG0002933,orthogroup,6,6
OG0002934,orthogroup,6,6
OG0002935,orthogroup,6,6
OG0002936,orthogroup,6,6
OG0002937,orthogroup,6,6
OG0002938,orthogroup,6,6
OG0002939,orthogroup,6,6
OG0002940,orthogroup,6,6
OG0002941,orthogroup,6,6
OG0002942,orthogroup,6,6
OG0002943,orthogroup,6,6
OG0002944,orthogroup,6,6
OG0002945,orthogroup,6,6
OG0002946,orthogroup,6,6
OG0002947,orthogroup,6,6
OG0002948,orthogroup,6,6
OG0002949,orthogroup,6,6
OG0002950,orthogroup,6,6
OG0002951,orthogroup,6,6
OG0002952,orthogroup,6,6
OG0002953,orthogroup,6,6
OG0002954,orthogroup,6,6
OG0002955,orthogroup,6,6
OG0002956,orthogroup,6,6
OG0002957,orthogroup,6,6
OG0002958,orthogroup,6,6
OG0002959,orthogroup,6,6
OG0002960,orthogroup,6,6
OG0002961,orthogroup,6,6
OG0002962,orthogroup,6,6
OG0002963,orthogroup,6,6
OG0002964,orthogroup,6,6
OG0002965,orthogroup,6,6
OG0002966,orthogroup,6,6
OG0002967,orthogroup,6,6
OG0002968,orthogroup,6,6
OG0002969,orthogroup,6,6
OG0002970,orthogroup,6,6
OG0002971,orthogroup,6,6
OG0002972,orthogroup,6,6
OG0002973,orthogroup,6,6
OG0002974,orthogroup,6,6
OG0002975,orthogroup,6,6
OG0002976,orthogroup,6,6
OG0002977,orthogroup,6,6
OG0002978,orthogroup,6,6
OG0002979,orthogroup,6,6
OG0002980,orthogroup,6,6
OG0002981,orthogroup,6,6
OG0002982,orthogroup,6,6
OG0002983,orthogroup,6,6
OG0002984,orthogroup,6,6
OG0002985,orthogroup,6,6
OG0002986,orthogroup,6,6
OG0002987,orthogroup,6,6
OG0002988,orthogroup,6,6
OG0002989,orthogroup,6,6
OG0002990,orthogroup,6,6
OG0002991,orthogroup,6,6
OG0002992,orthogroup,6,6
OG0002993,orthogroup,6,6
OG0002994,orthogroup,6,5
OG0002995,orthogroup,6,6
OG0002996,orthogroup,6,6
OG0002997,orthogroup,6,6
OG0002998,orthogroup,6,6
OG0002999,orthogroup,6,6
OG0003000,orthogroup,6,6
OG0003001,orthogroup,6,6
OG0003002,orthogroup,6,6
OG0003003,orthogroup,6,6
OG0003004,orthogroup,6,6
OG0003005,orthogroup,6,6
OG0003006,orthogroup,6,6
OG0003007,orthogroup,6,6
OG0003008,orthogroup,6,6
OG0003009,orthogroup,6,6
OG0003010,orthogroup,6,6
OG0003011,orthogroup,6,6
OG0003012,orthogroup,6,6
OG0003013,orthogroup,6,6
OG0003014,orthogroup,6,6
OG0003015,orthogroup,6,6
OG0003016,orthogroup,6,6
OG0003017,orthogroup,6,6
OG0003018,orthogroup,6,6
OG0003019,orthogroup,6,6
OG0003020,orthogroup,6,6
OG0003021,orthogroup,6,6
OG0003022,orthogroup,6,6
OG0003023,orthogroup,6,6
OG0003024,orthogroup,6,6
OG0003025,orthogroup,6,6
OG0003026,orthogroup,6,6
OG0003027,orthogroup,6,6
OG0003028,orthogroup,6,6
OG0003029,orthogroup,6,6
OG0003030,orthogroup,6,6
OG0003031,orthogroup,6,6
OG0003032,orthogroup,6,6
OG0003033,orthogroup,6,6
OG0003034,orthogroup,6,6
OG0003035,orthogroup,6,6
OG0003036,orthogroup,6,6
OG0003037,orthogroup,6,6
OG0003038,orthogroup,6,6
OG0003039,orthogroup,6,6
OG0003040,orthogroup,6,6
OG0003041,orthogroup,6,6
OG0003042,orthogroup,6,6
OG0003043,orthogroup,6,5
OG0003044,orthogroup,6,6
OG0003045,orthogroup,6,6
OG0003046,orthogroup,6,6
OG0003047,orthogroup,6,6
OG0003048,orthogroup,6,6
OG0003049,orthogroup,6,6
OG0003050,orthogroup,6,6
OG0003051,orthogroup,6,6
OG0003052,orthogroup,6,6
OG0003053,orthogroup,6,6
OG0003054,orthogroup,6,6
OG0003055,orthogroup,6,6
OG0003056,orthogroup,6,6
OG0003057,orthogroup,6,6
OG0003058,orthogroup,6,6
OG0003059,orthogroup,6,6
OG0003060,orthogroup,6,6
OG0003061,orthogroup,6,6
OG0003062,orthogroup,6,6
OG0003063,orthogroup,6,6
OG0003064,orthogroup,6,6
OG0003065,orthogroup,6,6
OG0003066,orthogroup,6,6
OG0003067,orthogroup,6,6
OG0003068,orthogroup,6,6
OG0003069,orthogroup,6,6
OG0003070,orthogroup,6,6
OG0003071,orthogroup,6,6
OG0003072,orthogroup,6,6
OG0003073,orthogroup,6,6
OG0003074,orthogroup,6,6
OG0003075,orthogroup,6,6
OG0003076,orthogroup,6,6
OG0003077,orthogroup,6,6
OG0003078,orthogroup,6,6
OG0003079,orthogroup,6,6
OG0003080,orthogroup,6,6
OG0003081,orthogroup,6,6
OG0003082,orthogroup,6,6
OG0003083,orthogroup,6,6
OG0003084,orthogroup,6,6
OG0003085,orthogroup,6,6
OG0003086,orthogroup,6,6
OG0003087,orthogroup,6,6
OG0003088,orthogroup,6,6
OG0003089,orthogroup,6,6
OG0003090,orthogroup,6,6
OG0003091,orthogroup,6,6
OG0003092,orthogroup,6,6
OG0003093,orthogroup,6,6
OG0003094,orthogroup,6,6
OG0003095,orthogroup,6,6
OG0003096,orthogroup,6,6
OG0003097,orthogroup,6,6
OG0003098,orthogroup,6,6
OG0003099,orthogroup,6,6
OG0003100,orthogroup,6,6
OG0003101,orthogroup,6,6
OG0003102,orthogroup,6,6
OG0003103,orthogroup,6,4
OG0003104,orthogroup,6,4
OG0003105,orthogroup,6,3
OG0003106,orthogroup,6,5
OG0003107,orthogroup,6,5
OG0003108,orthogroup,6,5
OG0003109,orthogroup,6,4
OG0003110,orthogroup,6,4
OG0003111,orthogroup,6,5
OG0003112,orthogroup,6,4
OG0003113,orthogroup,6,1
OG0003114,orthogroup,6,3
OG0003115,orthogroup,6,3
OG0003116,orthogroup,6,3
OG0003117,orthogroup,6,3
OG0003118,orthogroup,6,3
OG0003119,orthogroup,6,3
OG0003120,orthogroup,6,3
OG0003121,orthogroup,5,5
OG0003122,orthogroup,5,5
OG0003123,orthogroup,5,5
OG0003124,orthogroup,5,4
OG0003125,orthogroup,5,3
OG0003126,orthogroup,5,5
OG0003127,orthogroup,5,5
OG0003128,orthogroup,5,5
OG0003129,orthogroup,5,4
OG0003130,orthogroup,5,5
OG0003131,orthogroup,5,5
OG0003132,orthogroup,5,5
OG0003133,orthogroup,5,5
OG0003134,orthogroup,5,3
OG0003135,orthogroup,5,4
OG0003136,orthogroup,5,5
OG0003137,orthogroup,5,5
OG0003138,orthogroup,5,5
OG0003139,orthogroup,5,4
OG0003140,orthogroup,5,4
OG0003141,orthogroup,5,5
OG0003142,orthogroup,5,5
OG0003143,orthogroup,5,5
OG0003144,orthogroup,5,5
OG0003145,orthogroup,5,5
OG0003146,orthogroup,5,5
OG0003147,orthogroup,5,4
OG0003148,orthogroup,5,5
OG0003149,orthogroup,5,5
OG0003150,orthogroup,5,5
OG0003151,orthogroup,5,4
OG0003152,orthogroup,5,4
OG0003153,orthogroup,5,5
OG0003154,orthogroup,5,5
OG0003155,orthogroup,5,5
OG0003156,orthogroup,5,5
OG0003157,orthogroup,5,5
OG0003158,orthogroup,5,5
OG0003159,orthogroup,5,3
OG0003160,orthogroup,5,5
OG0003161,orthogroup,5,5
OG0003162,orthogroup,5,5
OG0003163,orthogroup,5,5
OG0003164,orthogroup,5,5
OG0003165,orthogroup,5,5
OG0003166,orthogroup,5,5
OG0003167,orthogroup,5,5
OG0003168,orthogroup,5,5
OG0003169,orthogroup,5,5
OG0003170,orthogroup,5,5
OG0003171,orthogroup,5,5
OG0003172,orthogroup,5,5
OG0003173,orthogroup,5,5
OG0003174,orthogroup,5,5
OG0003175,orthogroup,5,5
OG0003176,orthogroup,5,5
OG0003177,orthogroup,5,5
OG0003178,orthogroup,5,5
OG0003179,orthogroup,5,5
OG0003180,orthogroup,5,5
OG0003181,orthogroup,5,4
OG0003182,orthogroup,5,5
OG0003183,orthogroup,5,5
OG0003184,orthogroup,5,5
OG0003185,orthogroup,5,5
OG0003186,orthogroup,5,5
OG0003187,orthogroup,5,5
OG0003188,orthogroup,5,5
OG0003189,orthogroup,5,5
OG0003190,orthogroup,5,5
OG0003191,orthogroup,5,5
OG0003192,orthogroup,5,5
OG0003193,orthogroup,5,5
OG0003194,orthogroup,5,5
OG0003195,orthogroup,5,5
OG0003196,orthogroup,5,5
OG0003197,orthogroup,5,5
OG0003198,orthogroup,5,5
OG0003199,orthogroup,5,5
OG0003200,orthogroup,5,4
OG0003201,orthogroup,5,5
OG0003202,orthogroup,5,5
OG0003203,orthogroup,5,5
OG0003204,orthogroup,5,5
OG0003205,orthogroup,5,5
OG0003206,orthogroup,5,4
OG0003207,orthogroup,5,5
OG0003208,orthogroup,5,5
OG0003209,orthogroup,5,5
OG0003210,orthogroup,5,5
OG0003211,orthogroup,5,5
OG0003212,orthogroup,5,5
OG0003213,orthogroup,5,5
OG0003214,orthogroup,5,5
OG0003215,orthogroup,5,5
OG0003216,orthogroup,5,4
OG0003217,orthogroup,5,5
OG0003218,orthogroup,5,5
OG0003219,orthogroup,5,5
OG0003220,orthogroup,5,5
OG0003221,orthogroup,5,5
OG0003222,orthogroup,5,4
OG0003223,orthogroup,5,5
OG0003224,orthogroup,5,5
OG0003225,orthogroup,5,5
OG0003226,orthogroup,5,5
OG0003227,orthogroup,5,5
OG0003228,orthogroup,5,5
OG0003229,orthogroup,5,5
OG0003230,orthogroup,5,5
OG0003231,orthogroup,5,5
OG0003232,orthogroup,5,5
OG0003233,orthogroup,5,5
OG0003234,orthogroup,5,5
OG0003235,orthogroup,5,5
OG0003236,orthogroup,5,5
OG0003237,orthogroup,5,4
OG0003238,orthogroup,5,5
OG0003239,orthogroup,5,5
OG0003240,orthogroup,5,5
OG0003241,orthogroup,5,4
OG0003242,orthogroup,5,5
OG0003243,orthogroup,5,5
OG0003244,orthogroup,5,4
OG0003245,orthogroup,5,5
OG0003246,orthogroup,5,5
OG0003247,orthogroup,5,4
OG0003248,orthogroup,5,5
OG0003249,orthogroup,5,4
OG0003250,orthogroup,5,4
OG0003251,orthogroup,5,4
OG0003252,orthogroup,5,4
OG0003253,orthogroup,5,5
OG0003254,orthogroup,5,5
OG0003255,orthogroup,5,5
OG0003256,orthogroup,5,5
OG0003257,orthogroup,5,5
OG0003258,orthogroup,5,5
OG0003259,orthogroup,5,5
OG0003260,orthogroup,5,5
OG0003261,orthogroup,5,5
OG0003262,orthogroup,5,4
OG0003263,orthogroup,5,5
OG0003264,orthogroup,5,5
OG0003265,orthogroup,5,5
OG0003266,orthogroup,5,5
OG0003267,orthogroup,5,5
OG0003268,orthogroup,5,5
OG0003269,orthogroup,5,5
OG0003270,orthogroup,5,5
OG0003271,orthogroup,5,5
OG0003272,orthogroup,5,5
OG0003273,orthogroup,5,5
OG0003274,orthogroup,5,5
OG0003275,orthogroup,5,5
OG0003276,orthogroup,5,5
OG0003277,orthogroup,5,5
OG0003278,orthogroup,5,5
OG0003279,orthogroup,5,5
OG0003280,orthogroup,5,5
OG0003281,orthogroup,5,4
OG0003282,orthogroup,5,5
OG0003283,orthogroup,5,5
OG0003284,orthogroup,5,5
OG0003285,orthogroup,5,5
OG0003286,orthogroup,5,5
OG0003287,orthogroup,5,5
OG0003288,orthogroup,5,5
OG0003289,orthogroup,5,5
OG0003290,orthogroup,5,5
OG0003291,orthogroup,5,5
OG0003292,orthogroup,5,5
OG0003293,orthogroup,5,5
OG0003294,orthogroup,5,5
OG0003295,orthogroup,5,5
OG0003296,orthogroup,5,4
OG0003297,orthogroup,5,4
OG0003298,orthogroup,5,5
OG0003299,orthogroup,5,5
OG0003300,orthogroup,5,5
OG0003301,orthogroup,5,5
OG0003302,orthogroup,5,5
OG0003303,orthogroup,5,5
OG0003304,orthogroup,5,5
OG0003305,orthogroup,5,5
OG0003306,orthogroup,5,5
OG0003307,orthogroup,5,4
OG0003308,orthogroup,5,4
OG0003309,orthogroup,5,5
OG0003310,orthogroup,5,5
OG0003311,orthogroup,5,4
OG0003312,orthogroup,5,5
OG0003313,orthogroup,5,5
OG0003314,orthogroup,5,5
OG0003315,orthogroup,5,5
OG0003316,orthogroup,5,5
OG0003317,orthogroup,5,5
OG0003318,orthogroup,5,5
OG0003319,orthogroup,5,5
OG0003320,orthogroup,5,5
OG0003321,orthogroup,5,5
OG0003322,orthogroup,5,5
OG0003323,orthogroup,5,5
OG0003324,orthogroup,5,5
OG0003325,orthogroup,5,4
OG0003326,orthogroup,5,5
OG0003327,orthogroup,5,4
OG0003328,orthogroup,5,4
OG0003329,orthogroup,5,5
OG0003330,orthogroup,5,5
OG0003331,orthogroup,5,5
OG0003332,orthogroup,5,5
OG0003333,orthogroup,5,5
OG0003334,orthogroup,5,5
OG0003335,orthogroup,5,5
OG0003336,orthogroup,5,5
OG0003337,orthogroup,5,5
OG0003338,orthogroup,5,5
OG0003339,orthogroup,5,5
OG0003340,orthogroup,5,5
OG0003341,orthogroup,5,5
OG0003342,orthogroup,5,5
OG0003343,orthogroup,5,5
OG0003344,orthogroup,5,5
OG0003345,orthogroup,5,5
OG0003346,orthogroup,5,5
OG0003347,orthogroup,5,4
OG0003348,orthogroup,5,5
OG0003349,orthogroup,5,5
OG0003350,orthogroup,5,5
OG0003351,orthogroup,5,5
OG0003352,orthogroup,5,5
OG0003353,orthogroup,5,5
OG0003354,orthogroup,5,5
OG0003355,orthogroup,5,5
OG0003356,orthogroup,5,5
OG0003357,orthogroup,5,5
OG0003358,orthogroup,5,5
OG0003359,orthogroup,5,5
OG0003360,orthogroup,5,5
OG0003361,orthogroup,5,5
OG0003362,orthogroup,5,5
OG0003363,orthogroup,5,5
OG0003364,orthogroup,5,5
OG0003365,orthogroup,5,5
OG0003366,orthogroup,5,5
OG0003367,orthogroup,5,5
OG0003368,orthogroup,5,5
OG0003369,orthogroup,5,4
OG0003370,orthogroup,5,5
OG0003371,orthogroup,5,5
OG0003372,orthogroup,5,5
OG0003373,orthogroup,5,5
OG0003374,orthogroup,5,5
OG0003375,orthogroup,5,5
OG0003376,orthogroup,5,5
OG0003377,orthogroup,5,5
OG0003378,orthogroup,5,5
OG0003379,orthogroup,5,5
OG0003380,orthogroup,5,5
OG0003381,orthogroup,5,5
OG0003382,orthogroup,5,5
OG0003383,orthogroup,5,5
OG0003384,orthogroup,5,5
OG0003385,orthogroup,5,5
OG0003386,orthogroup,5,5
OG0003387,orthogroup,5,5
OG0003388,orthogroup,5,5
OG0003389,orthogroup,5,5
OG0003390,orthogroup,5,5
OG0003391,orthogroup,5,5
OG0003392,orthogroup,5,5
OG0003393,orthogroup,5,5
OG0003394,orthogroup,5,5
OG0003395,orthogroup,5,5
OG0003396,orthogroup,5,5
OG0003397,orthogroup,5,4
OG0003398,orthogroup,5,5
OG0003399,orthogroup,5,5
OG0003400,orthogroup,5,5
OG0003401,orthogroup,5,5
OG0003402,orthogroup,5,5
OG0003403,orthogroup,5,5
OG0003404,orthogroup,5,5
OG0003405,orthogroup,5,5
OG0003406,orthogroup,5,5
OG0003407,orthogroup,5,5
OG0003408,orthogroup,5,5
OG0003409,orthogroup,5,3
OG0003410,orthogroup,5,4
OG0003411,orthogroup,5,5
OG0003412,orthogroup,5,5
OG0003413,orthogroup,5,5
OG0003414,orthogroup,5,5
OG0003415,orthogroup,5,5
OG0003416,orthogroup,5,5
OG0003417,orthogroup,5,5
OG0003418,orthogroup,5,5
OG0003419,orthogroup,5,5
OG0003420,orthogroup,5,5
OG0003421,orthogroup,5,5
OG0003422,orthogroup,5,5
OG0003423,orthogroup,5,5
OG0003424,orthogroup,5,5
OG0003425,orthogroup,5,5
OG0003426,orthogroup,5,5
OG0003427,orthogroup,5,5
OG0003428,orthogroup,5,5
OG0003429,orthogroup,5,5
OG0003430,orthogroup,5,5
OG0003431,orthogroup,5,3
OG0003432,orthogroup,5,5
OG0003433,orthogroup,5,5
OG0003434,orthogroup,5,5
OG0003435,orthogroup,5,5
OG0003436,orthogroup,5,5
OG0003437,orthogroup,5,5
OG0003438,orthogroup,5,5
OG0003439,orthogroup,5,5
OG0003440,orthogroup,5,5
OG0003441,orthogroup,5,5
OG0003442,orthogroup,5,5
OG0003443,orthogroup,5,5
OG0003444,orthogroup,5,5
OG0003445,orthogroup,5,5
OG0003446,orthogroup,5,5
OG0003447,orthogroup,5,5
OG0003448,orthogroup,5,5
OG0003449,orthogroup,5,5
OG0003450,orthogroup,5,5
OG0003451,orthogroup,5,5
OG0003452,orthogroup,5,5
OG0003453,orthogroup,5,5
OG0003454,orthogroup,5,5
OG0003455,orthogroup,5,5
OG0003456,orthogroup,5,5
OG0003457,orthogroup,5,5
OG0003458,orthogroup,5,5
OG0003459,orthogroup,5,5
OG0003460,orthogroup,5,5
OG0003461,orthogroup,5,5
OG0003462,orthogroup,5,5
OG0003463,orthogroup,5,5
OG0003464,orthogroup,5,5
OG0003465,orthogroup,5,3
OG0003466,orthogroup,5,5
OG0003467,orthogroup,5,5
OG0003468,orthogroup,5,5
OG0003469,orthogroup,5,5
OG0003470,orthogroup,5,5
OG0003471,orthogroup,5,3
OG0003472,orthogroup,5,4
OG0003473,orthogroup,5,3
OG0003474,orthogroup,5,4
OG0003475,orthogroup,5,4
OG0003476,orthogroup,5,5
OG0003477,orthogroup,5,5
OG0003478,orthogroup,5,4
OG0003479,orthogroup,5,3
OG0003480,orthogroup,5,5
OG0003481,orthogroup,5,5
OG0003482,orthogroup,5,3
OG0003483,orthogroup,5,5
OG0003484,orthogroup,5,4
OG0003485,orthogroup,5,5
OG0003486,orthogroup,5,5
OG0003487,orthogroup,5,5
OG0003488,orthogroup,5,5
OG0003489,orthogroup,5,4
